date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-01-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Ziway,7.933333,38.716667,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Ziway,7.933333,38.716667,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Ziway,7.933333,38.716667,cereals and tubers,Teff (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Ziway,7.933333,38.716667,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. SHEWA,Ziway,7.933333,38.716667,cereals and tubers,Wheat (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Sorghum (mixed),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Teff (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,cereals and tubers,Wheat (mixed),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,pulses and nuts,Beans (fava),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,E. WELLEGA,Nekempt,9.083333,36.55,pulses and nuts,Peas (mixed),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,GUJI,Negele,5.338377,39.568779,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Barley (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Sorghum (mixed),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Sorghum (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Teff (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,cereals and tubers,Wheat (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,JIMMA,Jimma,7.666667,36.833333,pulses and nuts,Beans (fava),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Barley,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Sorghum (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (mixed),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Chickpeas,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,S.W. SHEWA,Woliso,8.533333,37.983333,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat flour,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Beans (fava),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Oromia,WEST SHEWA,Ambo,8.983333,37.85,cereals and tubers,Barley (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,WEST SHEWA,Ambo,8.983333,37.85,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,WEST SHEWA,Ambo,8.983333,37.85,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,WEST SHEWA,Ambo,8.983333,37.85,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,Oromia,WEST SHEWA,Ambo,8.983333,37.85,cereals and tubers,Wheat (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GAMO GOFA,Arba Minch,6.011019444,37.53800556,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GAMO GOFA,Sawla,6.300757,36.878471,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,GEDEO,Dila,6.412448889,38.31202333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,SNNPR,HADIYA,Hossana,7.583333,37.883333,cereals and tubers,Wheat (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,SNNPR,KONSO SW,Karati,5.25,37.483333,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,KONSO SW,Karati,5.25,37.483333,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,KONSO SW,Karati,5.25,37.483333,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,SIDAMA,Hawassa,7.05,38.466667,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,cereals and tubers,Wheat,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,SNNPR,WELAYITA,Sodo,6.85,37.75,pulses and nuts,Beans (haricot),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Potatoes,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Sorghum (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,cereals and tubers,Teff (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,"meat, fish and eggs",Livestock (camel),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,miscellaneous food,Sugar,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Fuel (diesel),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Fuel (kerosene),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,non-food,Wage (qualified labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,oil and fats,Oil (palm),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Beans,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,GODE,Gode,6.0225,43.130278,pulses and nuts,Sesame,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Maize (white),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Sorghum (red),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,cereals and tubers,Wheat (food aid),100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (bull),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,"meat, fish and eggs",Livestock (camel),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,miscellaneous food,Coffee,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,oil and fats,Oil (vegetable),L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,Groundnuts,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,Lentils,100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Babile,9.225556,42.6,pulses and nuts,"Peas (split, dry)",100 KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,cereals and tubers,Rice,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,milk and dairy,Milk,L,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,JIJIGA,Jijiga,9.3333,42.81667,miscellaneous food,Sugar,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,LIBEN,Dolo Ado,4.416665,41.416665,cereals and tubers,Pasta,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,LIBEN,Dolo Ado,4.416665,41.416665,"meat, fish and eggs",Livestock (Goat),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,LIBEN,Dolo Ado,4.416665,41.416665,"meat, fish and eggs",Livestock (Sheep),Head,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,LIBEN,Dolo Ado,4.416665,41.416665,miscellaneous food,Sugar,KG,forecast,Retail,ETB,0.0,0.0
2022-01-15,Somali,LIBEN,Dolo Ado,4.416665,41.416665,non-food,Wage (casual labour),Day,forecast,Retail,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Barley (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Sorghum (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Sorghum (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Teff (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,cereals and tubers,Wheat (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,miscellaneous food,Lin seed,100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,miscellaneous food,Niger seed,100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,miscellaneous food,Rape seed,100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,non-food,Exchange rate (unofficial),USD/LCU,forecast,Retail,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,pulses and nuts,Beans (fava),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,pulses and nuts,Chickpeas,100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,pulses and nuts,Lentils,100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Addis Ababa,AA ZONE1,Addis Ababa,9.024325,38.749226,pulses and nuts,Peas (mixed),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,cereals and tubers,Barley (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,cereals and tubers,Maize (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,cereals and tubers,Teff (Sergegna),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,cereals and tubers,Teff (red),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,cereals and tubers,Teff (white),100 KG,forecast,Wholesale,ETB,0.0,0.0
2022-02-15,Amhara,Administrative unit not available,Baher Dar,11.6,37.383333,pulses and nuts,Beans (fava),100 KG,forecast,Wholesale,ETB,0.0,0.0
